,index,Date,Open,Close,High,Low,Volume,sma7,sma25,sma99,bb_sma,bb_ub,bb_lb,psar,RSI,twap
36096,36196,2020-01-14 19:00:00,8741.6,8747.4,8750.0,8667.0,0.42866076399,8681.80173936,8454.973849480799,8186.62855692111,8539.402311851,8784.488755081014,8294.315868620984,8485.24,81.43445956768738,8719.683333333332
36097,36197,2020-01-14 20:00:00,8747.4,8670.08670556,8747.4,8610.4,0.57758000188,8696.242697297143,8477.5773177032,8193.789028694444,8559.876647129,8774.958276674504,8344.795017583496,8496.9904,69.0421268641136,8698.714450926665
36098,36198,2020-01-14 21:00:00,8670.0,8709.6,8736.9,8650.0,0.17154682139,8700.956983011429,8500.153317703202,8200.855695361111,8574.696647129002,8788.149654801244,8361.24363945676,8508.270784,71.43466013630024,8687.39778426
36099,36199,2020-01-14 22:00:00,8709.5,8686.7,8759.0,8686.59109449,0.5021909519000001,8705.098100794286,8522.4213177032,8207.281957987374,8588.281647129,8793.786693233322,8382.77660102468,8519.099952640001,68.14755154320562,8704.798515748333
36100,36200,2020-01-14 23:00:00,8686.7,8772.6,8829.0,8674.9,0.95643742136,8722.369529365713,8548.9133177032,8214.525392330808,8603.911647129,8815.473815810738,8392.349478447262,8529.4959545344,73.14038633046894,8734.798515748333
36101,36201,2020-01-15 00:00:00,8771.0,8728.8778924,8859.7,8661.5,0.8924180109400001,8722.580656851429,8574.236433399199,8221.493855890403,8614.355541749,8828.9186584877,8399.7924250103,8547.466197262336,67.35335031038596,8754.429648733334
36102,36202,2020-01-15 01:00:00,8726.7,8729.2,8760.4,8671.4,0.5153828013999999,8720.637799708571,8592.9804333992,8228.069613466161,8627.415541749,8836.482367579121,8418.348715918879,8572.444901481349,67.37383123601228,8735.179648733334
36103,36203,2020-01-15 02:00:00,8728.4,8780.0757165,8783.5,8720.0,0.28044577674,8725.305759208572,8607.6554620592,8234.085529794445,8641.939734333999,8851.049948305343,8432.829520362655,8595.425309362841,70.51967715002394,8740.762619416666
36104,36204,2020-01-15 03:00:00,8780.1,8707.0,8780.1,8700.3,0.22793133583,8730.579086985714,8619.3354620592,8239.655226764142,8652.424734334,8852.299139326733,8452.550329341266,8616.567284613813,61.36690197757831,8745.162619416666
36105,36205,2020-01-15 04:00:00,8704.67240448,8583.8,8711.7,8568.4,0.64820544809,8712.607658414287,8624.2874620592,8243.565738208285,8656.649734334,8846.730794018302,8466.568674649698,8859.7,49.663718326471795,8675.216666666665
36106,36206,2020-01-15 05:00:00,8583.2,8591.8,8625.8,8560.1,0.21417970338999998,8699.050515557143,8627.1594620592,8247.549675594142,8661.844734334,8838.391216008891,8485.298252659108,8853.874,50.3261808813841,8606.933333333332
36107,36207,2020-01-15 06:00:00,8590.43592544,8652.9,8663.2,8590.4,0.11669160259,8681.950515557142,8634.5554620592,8252.63957458404,8669.109734334,8831.020985741328,8507.198482926673,8842.12304,55.17802762478691,8614.033333333333
36108,36208,2020-01-15 07:00:00,8652.851212,8597.0,8653.1,8583.2,0.23600553452,8663.110816642857,8638.8517874672,8257.521392765859,8673.462624499,8822.165564856545,8524.759684141454,8830.8421184,50.33410543549127,8623.3
36109,36209,2020-01-15 08:00:00,8597.1,8612.5,8633.1,8574.9,0.13039010795,8646.439388071429,8643.4597874672,8262.950973060808,8679.737624499,8805.215464060917,8554.259784937081,8820.012433664,51.60279634721563,8608.966666666667
36110,36210,2020-01-15 09:00:00,8612.4,8717.1,8740.9,8611.9,0.2048942125,8637.442857142856,8652.1717874672,8269.08127609111,8687.142624499,8802.69338064452,8571.59186835348,8809.61593631744,59.18068101379126,8648.4
36111,36211,2020-01-15 10:00:00,8719.1,8767.2,8767.2,8695.3,0.3306126559,8646.042857142858,8663.3437874672,8276.17016498,8691.672624499,8812.211004005092,8571.134244992909,8799.635298864741,62.23105637701617,8716.599999999999
36112,36212,2020-01-15 11:00:00,8767.2,8683.8,8772.6,8669.8,0.5052051802199999,8660.32857142857,8670.391787467199,8282.48430639414,8692.977015723,8812.578137843248,8573.375893602752,8790.053886910151,54.879031374283954,8725.983333333332
36113,36213,2020-01-15 12:00:00,8683.8,8736.2,8745.9,8682.3,0.429753897,8680.957142857143,8679.4420995992,8288.84964569303,8697.202015723,8816.642012294426,8577.762019151574,8780.855731433745,58.2189014774806,8715.099999999999
36114,36214,2020-01-15 13:00:00,8736.2955733,8861.8,8873.0,8734.84713761,0.8487047063500001,8710.8,8694.4340995992,8297.124393167778,8703.922015723,8842.923435916138,8564.92059552986,8560.1,64.92139641172517,8772.341189601666
36115,36215,2020-01-15 14:00:00,8865.9,8830.8,8872.3,8731.1,0.64777093491,8744.2,8704.906099599199,8305.197120440505,8708.322015722999,8857.188599825198,8559.4554316208,8566.358,62.26638125724837,8817.307856268333
36116,36216,2020-01-15 15:00:00,8830.9,8745.8,8840.5,8710.0,0.52718537701,8763.242857142857,8707.6740995992,8312.34560528899,8708.242015722999,8857.026209615766,8559.457821830232,8572.49084,55.55731176286202,8788.416666666664
36117,36217,2020-01-15 16:00:00,8745.8,8762.1,8789.6,8656.0,0.49707614032999997,8769.671428571428,8711.8496125784,8319.26883761222,8712.842680445,8862.3118841096,8563.373476780398,8578.5010232,56.52470830464527,8750.666666666664
36118,36218,2020-01-15 17:00:00,8762.15026036,8760.0,8762.2,8713.8,0.12451355432,8768.642857142857,8716.1816125784,8326.496110339494,8715.362680445,8866.221226130543,8564.504134759456,8584.391002736,56.354512331804266,8740.616666666665
36119,36219,2020-01-15 18:00:00,8760.0,8733.3,8760.0,8702.9,0.23584623677,8775.714285714286,8716.4176125784,8333.018332561716,8717.692680445001,8868.14740733273,8567.237953557273,8590.163182681279,54.12314720074429,8738.699999999999
36120,36220,2020-01-15 19:00:00,8733.3,8745.7,8760.0,8732.7,0.22870286957,8777.07142857143,8716.5336125784,8339.05065579404,8716.347680445,8865.288299432736,8567.407061457265,8595.819919027654,55.01401706386164,8739.099999999999
36121,36221,2020-01-15 20:00:00,8744.239854,8780.8,8800.0,8730.0,0.23329583054,8765.5,8717.8696125784,8345.45772650111,8718.943785825,8870.455395904059,8567.432175745942,8601.3635206471,57.528170255657805,8758.199999999999
36122,36222,2020-01-15 21:00:00,8780.8,8812.1,8825.0,8773.9,0.29006578237,8762.82857142857,8723.550144356,8352.14560528899,8723.088785824999,8879.937827743619,8566.239743906379,8606.796250234158,59.69154889371254,8786.966666666665
36123,36223,2020-01-15 22:00:00,8812.1,8840.0,8840.0,8796.1,0.21736700357,8776.285714285714,8728.766144356,8359.192069935454,8726.085,8889.332839494678,8562.83716050532,8612.120325229474,61.5706046464411,8814.516666666666
36124,36224,2020-01-15 23:00:00,8839.905138,8807.7,8850.0,8789.0,0.19647484122,8782.8,8733.606144356,8365.891059834445,8731.119999999999,8897.876728199126,8564.363271800872,8617.337918724885,58.18867163294902,8820.466666666667
36125,36225,2020-01-16 00:00:00,8807.7,8738.6,8839.9,8680.1,0.83956616651,8779.742857142857,8732.246144356,8372.432473975858,8738.86,8891.30254524139,8586.417454758612,8622.451160350387,51.652236950239846,8784.216666666667
36126,36226,2020-01-16 01:00:00,8738.6923136,8636.2,8743.2,8600.0,0.34116575886,8765.871428571429,8728.539028660001,8378.204191147575,8741.079999999998,8885.998951140527,8596.161048859469,8873.0,43.80015654534011,8706.333333333332
36127,36227,2020-01-16 02:00:00,8636.2,8634.7,8665.0,8600.0,0.16225874497,8750.014285714287,8724.759028659999,8384.476918420303,8740.17,8887.500880672287,8592.839119327713,8867.54,43.69536964186058,8646.516666666666
36128,36228,2020-01-16 03:00:00,8634.6,8630.0,8635.9,8579.8,0.26421084034000003,8728.471428571429,8718.756,8390.232473975859,8741.82,8883.324255765227,8600.315744234773,8862.1892,43.34545174140776,8624.233333333332
36129,36229,2020-01-16 04:00:00,8630.0,8637.4,8653.0,8611.7,0.08615076048999999,8703.514285714287,8715.972000000002,8396.155720881112,8743.064999999999,8880.372061361277,8605.75793863872,8850.893632000001,44.10442541581656,8624.633333333331
36130,36230,2020-01-16 05:00:00,8637.5,8687.3,8690.0,8636.2,0.21036735184,8681.7,8720.112,8402.282993608384,8741.575,8880.612619008925,8602.537380991076,8840.04988672,49.060107779398884,8652.599999999999
36131,36231,2020-01-16 06:00:00,8687.3,8689.95139806,8690.0,8659.7,0.0759395626,8664.878771151429,8724.0380559224,8408.464320861514,8737.712569903,8877.974671573795,8597.450468232206,8829.6398912512,49.31723344120891,8675.525233009997
36132,36232,2020-01-16 07:00:00,8690.0,8650.7825112,8690.0,8636.5,0.09747725778,8652.333415608571,8723.953356370399,8414.388386631212,8736.061695462999,8879.562948426013,8592.560442499984,8819.646295601151,45.65124566971964,8669.488984876665
36133,36233,2020-01-16 08:00:00,8650.8,8650.92706608,8690.0,8637.9,0.09694119811,8654.437282191428,8726.1104390136,8420.128053965354,8731.798048767001,8880.019073145364,8583.577024388638,8810.052443777106,45.66729769456239,8659.351596213332
36134,36234,2020-01-16 09:00:00,8651.0,8629.8,8654.0,8597.0,0.15785644733,8653.737282191429,8726.8024390136,8425.725023662324,8720.198048766999,8862.08480288223,8578.311294651769,8800.842346026022,43.638667763969906,8643.271177679999
36135,36235,2020-01-16 10:00:00,8629.89359697,8632.6,8633.2,8580.7,0.09519387715000001,8654.108710762857,8723.4224390136,8431.294379005756,8710.288048767,8847.500088689194,8573.076008844808,8792.000652184981,43.99375697738142,8621.216666666667
36136,36236,2020-01-16 11:00:00,8632.6,8704.6,8710.0,8611.0,0.13518185679,8663.708710762858,8720.9184390136,8437.225692137072,8708.228048767001,8844.479362681,8571.976734853002,8783.512626097581,52.313514910718716,8645.349999999999
36137,36237,2020-01-16 12:00:00,8704.5,8693.9,8748.0,8681.7,0.17261092058,8664.651567905714,8721.3224390136,8443.034783046161,8704.818048767,8838.902087017854,8570.734010516146,8775.364121053677,51.09867280789874,8691.533333333333
36138,36238,2020-01-16 13:00:00,8693.8219132,8669.8,8707.1,8647.3,0.10829665319,8661.772796754285,8718.6664390136,8448.692358803737,8700.308048767,8832.721840016902,8567.894257517097,8767.54155621153,48.373872155172926,8691.3
36139,36239,2020-01-16 14:00:00,8669.81504997,8668.2,8670.8,8625.1,0.15967879922,8664.261009439999,8710.9224390136,8454.446904258282,8697.053048767,8829.263198162073,8564.842899371928,8760.031893963069,48.19014600286403,8664.716666666665
36140,36240,2020-01-16 15:00:00,8668.2,8701.1,8712.30468525,8663.1,0.35433028274,8671.42857142857,8705.7344390136,8460.262055773435,8694.823048767,8825.16721776996,8564.478879764041,8752.822618204546,52.20955158714125,8673.434114208332
36141,36241,2020-01-16 16:00:00,8701.10099658,8638.9,8701.10099658,8607.1,0.56843257782,8672.728571428572,8701.458439013599,8465.188318399696,8687.728048767,8813.963212414421,8561.492885119578,8745.901713476364,45.08778786068148,8670.600946971666
36142,36242,2020-01-16 17:00:00,8638.6,8669.5,8695.5,8638.0,0.33149341179999997,8678.0,8697.7544390136,8470.768116379495,8680.598048767,8793.313375332491,8567.88272220151,8739.257644937308,48.788782246802484,8658.350166096665
36143,36243,2020-01-16 18:00:00,8669.5,8677.2,8685.8,8649.35584979,0.12729156269,8674.085714285715,8694.442439013601,8476.21559112697,8672.458048767001,8758.249769687363,8586.666327846639,8732.879339139816,49.70734333956812,8669.225974964998
36144,36244,2020-01-16 19:00:00,8677.2,8691.6,8706.5,8675.7,0.15960112426,8673.757142857143,8692.7744390136,8482.32771233909,8666.653048766999,8726.99070751525,8606.315390018748,8726.756165574223,51.46078819918159,8681.025974965
36145,36245,2020-01-16 20:00:00,8691.7,8736.4,8737.6,8689.7,0.30047292453,8683.271428571428,8692.4024390136,8488.928965489798,8666.543048767,8726.361435122162,8606.724662411838,8579.8,56.53770866329524,8706.25
36146,36246,2020-01-16 21:00:00,8736.4,8679.2,8740.0,8673.0,0.26061681034,8684.842857142858,8688.3384390136,8494.74411700495,8668.693048767,8727.068119707785,8610.317977826215,8582.956,49.42897929951565,8709.316666666666
36147,36247,2020-01-16 22:00:00,8679.2,8716.7,8724.0,8679.2,0.08791659730000001,8687.07142857143,8684.522439013599,8500.865329126162,8672.793048767,8732.54450822852,8613.04158930548,8589.23776,53.552219760568036,8702.016666666666
36148,36248,2020-01-16 23:00:00,8716.75451214,8720.6,8725.1,8716.0,0.1185310178,8698.742857142857,8679.7464390136,8506.887551348384,8677.323048767,8737.14783644287,8617.498261091132,8595.2682496,53.972532013663475,8713.599999999999
36149,36249,2020-01-17 00:00:00,8719.54720583,8679.1,8724.8,8674.2,0.28679130578,8700.114285714286,8674.6024390136,8512.74512710596,8679.408048767,8736.359588404028,8622.456509129972,8601.057519615999,48.901488480906714,8706.633333333331
36150,36250,2020-01-17 01:00:00,8679.0,8721.0,8721.2,8678.66526327,0.19068423788000002,8706.371428571429,8673.898439013601,8518.531995792828,8681.093048767,8740.806049609762,8621.380047924236,8606.615218831359,53.63778943864931,8699.827543878333
36151,36251,2020-01-17 02:00:00,8721.0,8747.8,8772.5,8719.3,0.34139806707000003,8714.4,8678.3624390136,8524.320884681718,8683.985478864,8750.366554934692,8617.60440279331,8611.950610078105,56.42020310448333,8726.744210544999
36152,36252,2020-01-17 03:00:00,8747.9,8780.5,8833.9,8747.8,0.43208021866,8720.7,8684.1944390136,8530.781111110808,8690.471353304001,8767.157102547104,8613.785604060899,8621.58357347342,59.60568711678806,8766.966666666665
36153,36253,2020-01-17 04:00:00,8780.6,8793.3,8797.2,8749.0,0.16091914043,8737.0,8690.7264390136,8537.31327312394,8697.59,8784.076990927522,8611.103009072478,8638.568887595546,60.81315996093927,8783.616666666665
36154,36254,2020-01-17 05:00:00,8793.3,8882.6052447,8888.0,8783.7,0.5603391288799999,8760.700749242857,8700.5346488016,8545.03958872697,8710.230262235,8823.225509995653,8597.235014474347,8654.195376587903,68.0002814257484,8815.634207449999
36155,36255,2020-01-17 06:00:00,8882.6,8844.5,8978.9,8824.2,1.7277010266100001,8778.400749242857,8706.8226488016,8552.55676044414,8720.825262235001,8842.148346969303,8599.502177500699,8677.575838929111,62.71488188475433,8866.98420745
36156,36256,2020-01-17 07:00:00,8844.5,8916.0,8925.5,8827.7,0.45796671555,8812.243606385715,8715.864592879201,8560.669891757272,8731.395262235,8879.173390233864,8583.617134236138,8713.734738257617,67.77606102369454,8886.133333333331
36157,36257,2020-01-17 08:00:00,8916.0,8906.8,8987.0,8890.0,0.56081993384,8838.786463528571,8726.1052924312,8568.981213027979,8742.040262235,8907.13810135747,8576.942423112529,8745.554569666703,66.52474820263075,8908.833333333332
36158,36258,2020-01-17 09:00:00,8906.8,8950.8,8968.1,8906.8,0.30768628232000006,8867.786463528571,8738.100209788001,8578.028687775455,8756.090262235,8940.86060890266,8571.319915567341,8779.356929913365,69.43153227380225,8934.916666666664
36159,36259,2020-01-17 10:00:00,8951.2,8909.6,9000.0,8860.5,0.6226416688699999,8886.229320671428,8749.292209788,8586.536768583535,8768.160262235,8959.799114470836,8576.521409999164,8808.426959725493,63.841418225339574,8932.633333333331
36160,36260,2020-01-17 11:00:00,8909.7,8884.8,8925.8,8874.2,0.50588745564,8899.300749242857,8759.380209788,8594.31299934717,8777.345262235,8972.817875961924,8581.872648508075,8839.078646169415,60.67469110940539,8909.149999999998
36161,36261,2020-01-17 12:00:00,8884.8,8788.0,8895.8,8785.3,0.36567741946,8885.785714285714,8762.716209788,8601.272633078988,8784.800262235,8969.669191959645,8599.931332510354,9000.0,50.20640468682815,8858.983333333332
36162,36262,2020-01-17 13:00:00,8788.2,8823.3,8845.0,8788.2,0.17962437372,8882.757142857143,8767.892209788,8608.497885604242,8792.490262235,8970.191113794113,8614.789410675887,8995.706,53.36615849943926,8820.933333333332
36163,36263,2020-01-17 14:00:00,8824.3,8760.3,8824.3,8757.1,0.23011037021000003,8860.514285714284,8771.512209788,8615.46542587394,8796.645262234999,8967.107604786484,8626.182919683513,8991.49788,47.5649635891996,8799.7
36164,36264,2020-01-17 15:00:00,8758.4,8843.6,8849.3,8756.9,0.62893715143,8851.485714285714,8778.528209788,8623.16744607596,8804.245262235,8968.745773736477,8639.744750733522,8982.1219648,54.593412815940425,8798.583333333332
36165,36265,2020-01-17 16:00:00,8843.6,8850.9,8899.8,8827.4,0.91007581734,8837.214285714286,8784.520209788001,8630.95835516687,8809.970262234998,8972.586536862975,8647.35398760702,8968.608646912,55.16064367486604,8837.983333333334
36166,36266,2020-01-17 17:00:00,8850.9,8860.0,8881.4,8848.0,0.18624976495,8830.128571428571,8793.364209788,8638.846997692122,8819.010262235,8971.317809681084,8666.702714788917,8955.90612809728,55.90021602521283,8861.25
36167,36267,2020-01-17 18:00:00,8860.0,8894.6,8919.6,8859.4,0.38792955636,8831.528571428571,8802.368209788001,8647.208613853738,8827.905262235,8975.994386239408,8679.81613823059,8943.965760411444,58.69015228012754,8877.166666666664
36168,36268,2020-01-17 19:00:00,8893.7,8843.9,8928.1,8785.0,0.22701507169000001,8839.514285714284,8809.036209788,8654.845987591112,8834.070262234998,8973.808024543401,8694.332499926595,8932.741814786757,53.36278265031602,8871.766666666666
36169,36269,2020-01-17 20:00:00,8850.6801659,8851.1,8903.6,8839.0,0.11466920418,8843.485714285714,8815.416209788,8662.589421934546,8842.670262235,8963.026600552459,8722.313923917542,8928.1,54.00134302667563,8858.449999999999
36170,36270,2020-01-17 21:00:00,8851.1,8881.0,8905.2,8847.4,0.054591455680000005,8860.728571428572,8821.200209788,8670.508613853737,8850.670262235,8958.200497007096,8743.140027462905,8928.1,56.655500602951484,8871.216666666665
36171,36271,2020-01-17 22:00:00,8881.0,8914.0,8938.3,8860.6,0.1762179577,8870.785714285714,8830.592209788001,8678.680331025455,8858.980262235,8958.841165278956,8759.119359191043,8756.9,59.43736014215564,8891.083333333332
36172,36272,2020-01-17 23:00:00,8910.954976,8875.4,8930.0,8875.4,0.0768608348,8874.285714285714,8836.940209788001,8686.056088601214,8863.725262235,8957.021731098035,8770.428793371966,8760.528,54.99150924241622,8898.949999999999
36173,36273,2020-01-18 00:00:00,8875.5,8962.1,8963.7,8846.0,0.24368467169,8888.871428571429,8846.600209788001,8694.461139106263,8872.165262235,8968.927191712448,8775.40333275755,8764.08344,61.88726637134873,8908.766666666666
36174,36274,2020-01-18 01:00:00,8962.0,8908.0,8965.0,8869.8,0.17207304472,8890.785714285714,8855.756209788,8702.518714863838,8873.435,8971.370943859207,8775.499056140792,8772.0681024,56.11038310562953,8919.099999999999
36175,36275,2020-01-18 02:00:00,8908.0,8905.7,8923.1,8882.1,0.07622618068,8899.614285714286,8863.144209787999,8710.699522944646,8876.494999999999,8974.447814658855,8778.542185341143,8783.644016256001,55.87160270545009,8908.949999999999
36176,36276,2020-01-18 03:00:00,8905.6886688,8912.56896936,8927.1,8892.6,0.07332524977,8908.395567051428,8869.7349685624,8717.285068089695,8876.323448468,8974.010568539978,8778.636328396022,8794.52537528064,56.46742699697252,8907.194828226664
36177,36277,2020-01-18 04:00:00,8912.5,8829.4,8912.56896936,8810.0,0.18670854649000002,8901.02413848,8871.6909685624,8721.489108493737,8872.453448468,8971.132036786483,8773.774860149519,8804.753852763803,48.01417285021174,8880.706323119997
36178,36278,2020-01-18 05:00:00,8829.4,8830.6,8840.4,8791.12468089,0.07117347524,8889.109852765714,8873.1829685624,8725.687088291717,8866.443448467999,8959.801304028599,8773.085592907399,8965.0,48.13481705107856,8835.682275041665
36179,36279,2020-01-18 06:00:00,8831.7,8845.02598153,8845.9,8798.2,0.044324286209999994,8884.770707270001,8871.679798035599,8729.576239620304,8863.2147475445,8954.829348707433,8771.600146381566,8961.5224936178,49.647646859644865,8825.208443736665
36180,36280,2020-01-18 07:00:00,8845.0,8833.0,8855.3,8833.0,0.03811706395,8866.327850127143,8871.2197980356,8732.73785578192,8860.6247475445,8952.580194992526,8768.669300096473,8958.114537363244,48.38073481992876,8835.070996921666
36181,36281,2020-01-18 08:00:00,8833.0,8845.3587056,8847.3,8806.65180453,0.08895364055,8857.379093784286,8868.3941462596,8736.54955987889,8863.492682824499,8949.601008324615,8777.384357324383,8954.774740233779,49.79849149100727,8836.768418354997
36182,36282,2020-01-18 09:00:00,8845.3,8859.8,8884.0,8838.0,0.21314643231,8850.821950927142,8866.5141462596,8740.28903599202,8865.317682824501,8949.466111515683,8781.16925413332,8951.501739046904,51.47562505137496,8846.851751688333
36183,36283,2020-01-18 10:00:00,8859.9,8878.7,8888.8,8839.92421233,0.12559667542,8845.983526732858,8863.6301462596,8744.141561244547,8871.2376828245,8940.309000986404,8802.166364662595,8948.294197883766,53.65769601188838,8864.870702055
36184,36284,2020-01-18 11:00:00,8878.721544,8851.1,8878.721544,8843.1,0.03890326066,8849.083526732857,8861.290146259598,8747.695096598081,8871.6126828245,8940.159173939284,8803.066191709715,8945.15080754389,50.11366855902081,8863.390959388333
36185,36285,2020-01-18 12:00:00,8854.9,8899.7,8900.0,8854.9,0.04910157719,8858.954955304285,8861.8861462596,8751.854692557676,8874.0526828245,8942.949587511239,8805.155778137761,8942.070285010812,55.666437002294366,8871.253590666667
36186,36286,2020-01-18 13:00:00,8899.7,8907.32304,8932.7,8890.2,0.1583365806,8867.854535085715,8866.6590678596,8755.892299022324,8876.418834824499,8946.463652824601,8806.374016824397,8939.051372928396,56.484614338238494,8897.470506666665
36187,36287,2020-01-18 14:00:00,8907.3,8911.4,8952.3,8887.61466351,0.31738796524999996,8879.054535085714,8870.1830678596,8759.947428348585,8877.2588348245,8948.547540512332,8805.97012913667,8791.12468089,56.942290891038894,8913.589617251666
36188,36288,2020-01-18 15:00:00,8911.4,8867.98394291,8939.8,8841.1,0.44123167941,8882.286711844286,8874.490425576,8763.795751004242,8878.46303197,8948.255019672173,8808.671044267829,8794.3481872722,50.81326393331,8900.03310107
36189,36289,2020-01-18 16:00:00,8868.0,8852.4,8917.8,8825.6,0.27391276821000005,8881.229568987143,8874.842425575998,8766.658377266867,8878.52803197,8948.220311820753,8808.835752119247,8797.507223526756,48.78351941653535,8874.113990484999
36190,36290,2020-01-18 17:00:00,8856.6,8889.7,8900.4,8847.8,0.23555937017,8882.800997558572,8876.394425576,8768.810902519393,8878.96303197,8948.8200102867,8809.106053653302,8800.603079056222,53.5646357185772,8872.283333333333
36191,36291,2020-01-18 18:00:00,8889.61100798,8866.0,8889.8,8859.7,0.05426722996,8884.929568987141,8876.634425576,8770.914819938384,8876.563031970001,8944.717618267368,8808.408445672634,8803.637017475097,50.34852824101041,8875.566666666666
36192,36292,2020-01-18 19:00:00,8866.09850647,8887.9,8894.6,8859.2,0.03109627237,8883.243854701428,8876.366425576,8773.300678524243,8877.188031970001,8945.517527603402,8808.8585363366,8806.610277125596,53.147908119183015,8876.199999999999
36193,36293,2020-01-18 20:00:00,8887.9,8889.38919193,8898.4,8886.0,0.052337471489999995,8880.681876405713,8878.1859932532,8774.936932988181,8873.552491566501,8930.154757911088,8816.950225221914,8809.524071583084,53.34055435500394,8885.914865321665
36194,36294,2020-01-18 21:00:00,8890.16554811,8904.9,8905.0,8889.7,0.04973194574,8879.753304977143,8880.337993253199,8776.574306725555,8873.3974915665,8929.637402171747,8817.157580961253,8812.379590151422,55.3976646298898,8895.564865321667
36195,36295,2020-01-18 22:00:00,8905.0,8930.3,8930.3,8904.2,0.17913319651,8888.655598847143,8882.309993253199,8778.42178147303,8874.6274915665,8934.592186411643,8814.662796721357,8815.177998348394,58.61533408893356,8910.733333333334
36196,36296,2020-01-18 23:00:00,8930.3,8891.6,8937.0,8891.49644442,0.24644426433000002,8894.255598847143,8881.4139932532,8780.659289497678,8873.5790430985,8931.553776493192,8815.604309703807,8817.920438381427,52.411344479081095,8914.149407403333
36197,36297,2020-01-19 00:00:00,8891.5,8959.03943225,8964.4,8870.1,0.21929718840999998,8904.161232025714,8884.7595705432,8783.178879722424,8880.061014711,8945.355301912912,8814.766727509088,8820.608029613799,60.297499362601506,8918.939312778333
36198,36298,2020-01-19 01:00:00,8959.1,9127.9,9150.0,8959.0,1.94456897131,8941.57551774,8891.3915705432,8787.63544537899,8894.926014711,9018.112966827546,8771.739062594454,8826.359708429247,72.55933561821764,9005.073238708334
36199,36299,2020-01-19 02:00:00,9130.2,9144.2,9163.5,9096.4,0.32276806748000003,8978.189803454286,8900.8395705432,8791.388980732525,8909.8847156345,9071.778123544023,8747.991307724977,8845.778125923493,73.41293118933253,9106.833333333332
36200,36300,2020-01-19 03:00:00,9144.2,9133.5,9169.5,9120.6,0.11472935086,9013.062776035715,8909.9515705432,8795.476072728485,8924.9097156345,9109.63919407604,8740.180237192959,8871.195875849613,71.83326972813819,9137.949999999997
36201,36301,2020-01-19 04:00:00,9133.7,9127.4,9137.0,9101.0,0.22099776271,9044.848490321428,8918.5448117688,8799.498294950707,8939.0117803545,9139.671436740104,8738.352123968896,8901.026288264651,70.89668275285572,9131.5
36202,36302,2020-01-19 05:00:00,9127.4,9105.8,9130.9,9099.1,0.08054939056,9069.919918892858,8929.6008117688,8802.788439228485,8951.3117803545,9160.99701711164,8741.626543597358,8927.873659438186,67.53866085780405,9116.866666666667
36203,36303,2020-01-19 06:00:00,9106.0,9040.0,9118.4,9014.9,0.6062188241400001,9091.119918892857,8937.9768117688,8806.152075592121,8959.376780354502,9169.677392682237,8749.076168026766,8952.036293494368,58.4554491604364,9084.85
36204,36304,2020-01-19 07:00:00,9039.9,9057.1,9068.1,9000.0,0.33345098442,9105.128571428571,8946.4597725076,8810.93288367293,8969.676780354499,9177.9246635231,8761.428897185899,8973.782664144932,59.9624362583687,9049.75
36205,36305,2020-01-19 08:00:00,9057.0,9075.5,9088.8,9048.4,0.18469059694,9097.642857142857,8956.1597725076,8815.818742258789,8978.466780354498,9188.98634060881,8767.947220100186,8993.354397730438,61.577492199153035,9056.316666666666
36206,36306,2020-01-19 09:00:00,9075.49285955,9045.0,9107.8,9035.1,0.1363174386,9083.471428571427,8964.1454242836,8819.779348319395,8985.3506283545,9195.117125444644,8775.584131264355,9000.0,57.44120960014583,9066.766666666666
36207,36307,2020-01-19 10:00:00,9045.0,9020.0,9060.4,9020.0,0.11646348592,9067.257142857143,8970.5534242836,8824.05207559212,8990.7806283545,9198.21837903105,8783.34287767795,9016.95,54.22592076183787,9048.05
36208,36308,2020-01-19 11:00:00,9020.0,8661.2,9020.0038544,8450.0,4.44029607391,9000.657142857142,8961.8534242836,8824.54399478404,8980.441431209,9228.053420703405,8732.829441714593,9169.5,29.07315678530206,8871.933975733333
36209,36309,2020-01-19 12:00:00,8661.2,8601.0,8662.5305536,8551.8,0.44177571171,8928.542857142858,8951.8494242836,8823.371267511313,8967.871431209,9261.462841273671,8674.280021144328,9155.11,26.82490133945595,8657.755734666665
36210,36310,2020-01-19 13:00:00,8601.0,8612.11912693,8614.0,8552.0,0.15824461968,8867.417018132857,8940.3461893608,8821.804794045958,8953.9923875555,9284.923181712433,8623.061593398566,9141.007800000001,27.933428164941077,8598.908280088332
36211,36311,2020-01-19 14:00:00,8612.1,8606.79554168,8627.0,8600.0,0.13804597011000003,8803.08780980143,8928.325089427999,8821.026971234645,8941.032164639499,9303.528949332624,8578.535379946374,9127.187644000001,27.7169339548894,8601.985778101665
36212,36312,2020-01-19 15:00:00,8606.6,8625.1,8632.52620371,8588.0,0.26790043633,8738.744952658571,8916.873089428,8819.904749012425,8927.8921646395,9315.334162440158,8540.45016683884,9113.643891120002,29.733478653766014,8613.236957565
36213,36313,2020-01-19 16:00:00,8625.0308144,8633.7,8656.4,8607.0,0.12554670792,8679.987809801429,8907.5017317116,8817.600708608385,8915.107705043,9323.116090001737,8507.099320084262,9100.371013297601,30.711523019784053,8623.787700618333
36214,36314,2020-01-19 17:00:00,8633.7,8645.0,8650.0,8609.2,0.09284971675,8626.41638123,8899.205731711601,8815.723940931615,8902.112705042999,9326.808074823404,8477.417335262593,9087.363593031649,32.049858957960566,8633.55
