Date,Open,Close,High,Low,Volume
2021-11-02 10:00:00,4433.91385134,4445.7,4484.0,4432.7,3451.33943299
2021-11-02 11:00:00,4446.7,4415.1,4457.92988217,4414.7,1112.08526515
2021-11-02 12:00:00,4415.9,4437.5,4450.70959855,4415.03331663,1066.43908301
2021-11-02 13:00:00,4439.3,4492.18122847,4492.3,4439.3,1164.74052766
2021-11-02 14:00:00,4491.6,4468.5,4494.0,4457.8,1170.13347508
2021-11-02 15:00:00,4468.5,4513.3,4524.0,4468.5,5683.88273376
2021-11-02 16:00:00,4513.3,4503.83912905,4521.9,4486.4,694.06890073
2021-11-02 17:00:00,4503.75132465,4478.27530606,4507.4,4477.3,745.97154387
2021-11-02 18:00:00,4477.48488269,4501.1,4507.8792706,4477.48488269,485.19200998
2021-11-02 19:00:00,4501.3,4515.8,4523.0,4496.3,662.6775037900001
2021-11-02 20:00:00,4512.9,4504.40540112,4532.2,4492.6,1565.65283562
2021-11-02 21:00:00,4504.9,4531.5,4531.5,4488.0,667.9819097
2021-11-02 22:00:00,4530.53709151,4547.24918653,4560.5,4521.2,2605.6860481
2021-11-02 23:00:00,4548.26283595,4592.21957979,4601.0,4546.2,2402.42114039
2021-11-03 00:00:00,4593.4,4636.0,4639.0,4558.63709775,920.51622051
2021-11-03 01:00:00,4634.6,4616.6,4642.0,4602.85881696,1301.4966443600001
2021-11-03 02:00:00,4613.3,4600.6,4613.3,4577.9,302.06145808
2021-11-03 03:00:00,4599.2,4592.08846905,4601.7,4579.49387946,915.01779595
2021-11-03 04:00:00,4592.66757625,4543.0,4593.82579066,4541.1,910.78676025
2021-11-03 05:00:00,4543.0,4563.2,4577.0,4541.1,497.33843923
2021-11-03 06:00:00,4561.96330925,4559.5,4572.0101479,4552.9,217.32763042
2021-11-03 07:00:00,4559.3,4611.0,4620.0,4554.97934083,1198.91729581
2021-11-03 08:00:00,4614.5,4583.49500684,4614.5,4580.5,894.06535293
2021-11-03 09:00:00,4583.2,4600.2,4618.9,4576.1,781.12388016
2021-11-03 10:00:00,4597.9,4579.26035926,4611.3,4578.5,451.12783834
2021-11-03 11:00:00,4582.0,4582.8,4586.12623677,4555.2,902.61828465
2021-11-03 12:00:00,4582.0,4527.2,4583.9,4502.11903483,2415.82299155
2021-11-03 13:00:00,4526.1,4484.2,4558.5,4479.4,3892.59697646
2021-11-03 14:00:00,4484.0,4515.4,4522.1,4457.5,1569.50737236
2021-11-03 15:00:00,4513.6,4547.3,4548.0,4499.1,1179.14646632
2021-11-03 16:00:00,4547.0,4523.63747864,4563.3,4509.8,614.14723581
2021-11-03 17:00:00,4523.63747864,4549.9,4561.5,4520.7,537.47550309
2021-11-03 18:00:00,4550.19948799,4653.3,4657.4,4500.0,4431.03393327
2021-11-03 19:00:00,4653.2,4621.3,4668.9,4618.9,5947.45543817
2021-11-03 20:00:00,4620.9,4608.6,4630.7,4596.4,7001.3837883099995
2021-11-03 21:00:00,4608.6,4598.7,4618.8,4592.8,5992.97685949
2021-11-03 22:00:00,4598.7,4587.6,4607.3,4577.9,4069.34689941
2021-11-03 23:00:00,4591.1,4601.0,4605.6,4575.0,535.3513923
2021-11-04 00:00:00,4602.2,4573.0,4604.6,4556.7,604.83329139
2021-11-04 01:00:00,4568.5,4555.07011772,4572.8,4548.5,1092.93559011
2021-11-04 02:00:00,4556.6,4565.8,4578.4,4554.9,252.43585335
2021-11-04 03:00:00,4567.4,4558.7,4572.2,4542.41181486,217.57261542
2021-11-04 04:00:00,4557.4,4580.2,4588.8,4557.4,271.7667139
2021-11-04 05:00:00,4579.8,4541.7,4583.3,4535.4,272.10882647
2021-11-04 06:00:00,4541.2,4572.2,4576.51085108,4537.0,410.25405207
2021-11-04 07:00:00,4574.8,4518.1,4584.4,4518.1,570.14329931
2021-11-04 08:00:00,4520.7,4501.33355161,4556.0,4498.3,901.19523125
2021-11-04 09:00:00,4502.27764604,4528.0,4528.3,4485.6,763.05733015
2021-11-04 10:00:00,4528.0,4537.7,4545.7,4504.8,375.63932393
2021-11-04 11:00:00,4536.3,4508.1,4544.20904847,4495.6,334.25809896
2021-11-04 12:00:00,4509.5,4536.3,4538.1,4504.9,634.23670828
2021-11-04 13:00:00,4537.0,4548.9,4556.1,4514.5,555.64181147
2021-11-04 14:00:00,4551.0,4534.3,4583.0,4532.2,1055.8772477
2021-11-04 15:00:00,4532.7,4480.8,4536.5,4461.0,1982.57127916
2021-11-04 16:00:00,4479.3,4472.9,4502.4,4442.6,2009.63404385
2021-11-04 17:00:00,4471.6,4443.1,4480.84593052,4442.3,812.2860353
2021-11-04 18:00:00,4443.8,4443.8,4482.3,4421.1,689.80470373
2021-11-04 19:00:00,4443.9,4490.16548425,4490.9,4442.3,598.35476724
2021-11-04 20:00:00,4490.2,4511.7,4524.1,4482.3,493.94268835
2021-11-04 21:00:00,4512.4,4521.2,4527.9,4503.1,364.3916421
2021-11-04 22:00:00,4522.08769654,4517.0,4532.4,4501.6,484.21012122
2021-11-04 23:00:00,4516.7,4535.1,4536.4,4511.5,259.37099661
2021-11-05 00:00:00,4533.4750634,4474.4,4536.1,4471.36311183,401.76814746
2021-11-05 01:00:00,4475.0,4524.9,4527.9,4470.3,602.12258421
2021-11-05 02:00:00,4526.8,4507.9,4533.6,4507.9,280.14630533
2021-11-05 03:00:00,4506.9,4547.4,4554.8,4506.0,504.96042795
2021-11-05 04:00:00,4544.5,4531.3,4544.5,4512.1,2339.79466486
2021-11-05 05:00:00,4531.2,4540.5336707,4540.5336707,4519.4,135.96554489
2021-11-05 06:00:00,4541.8,4532.7,4570.6,4528.9,559.30535486
2021-11-05 07:00:00,4532.7,4532.2,4553.8,4531.0,302.25949962
2021-11-05 08:00:00,4531.2,4543.4,4544.72622983,4521.0,307.8814051
2021-11-05 09:00:00,4543.5,4511.2,4546.9,4501.2,437.63826565
2021-11-05 10:00:00,4511.4,4501.8,4518.2,4492.67673546,222.79661927
2021-11-05 11:00:00,4502.1,4476.43856515,4515.7,4474.8,628.71293688
2021-11-05 12:00:00,4476.7,4497.9,4498.6,4432.38004027,3619.39559605
2021-11-05 13:00:00,4497.8,4519.4,4537.4,4492.8,790.24119094
2021-11-05 14:00:00,4519.5,4489.21957939,4529.0,4485.3,581.71069694
2021-11-05 15:00:00,4488.1,4464.9,4490.2,4452.5,827.27087001
2021-11-05 16:00:00,4463.6,4485.84756003,4487.49012911,4460.7,231.16330637
2021-11-05 17:00:00,4483.4,4484.5,4495.0,4474.9,455.00513415
2021-11-05 18:00:00,4484.5,4502.3,4510.7,4481.2,417.3410847
2021-11-05 19:00:00,4502.20127694,4499.7,4502.20127694,4478.50610832,337.57683557
2021-11-05 20:00:00,4498.6,4452.1,4499.45357087,4445.0,749.10923095
2021-11-05 21:00:00,4452.1,4463.5,4483.2,4450.7,273.55139024
2021-11-05 22:00:00,4463.5,4483.9,4484.0,4455.7,355.56304459
2021-11-05 23:00:00,4483.6,4479.2,4484.1,4457.8,213.10845015
2021-11-06 00:00:00,4477.9,4502.5,4508.9,4459.4,311.51795071
2021-11-06 01:00:00,4503.8,4500.0,4510.5,4482.8,154.24280585
2021-11-06 02:00:00,4500.6,4483.9,4505.2,4477.2,99.5212399
2021-11-06 03:00:00,4483.9,4493.9,4500.7,4478.2,779.79487264
2021-11-06 04:00:00,4493.9,4497.4,4501.4,4479.9,118.09434386
2021-11-06 05:00:00,4497.5,4509.5,4517.3,4493.9,145.26794855
2021-11-06 06:00:00,4511.4,4491.6,4515.34789047,4488.8,167.1676565
2021-11-06 07:00:00,4491.5,4470.8,4494.4,4461.4,717.16960996
2021-11-06 08:00:00,4473.5,4474.0,4496.4,4466.5,599.41985692
2021-11-06 09:00:00,4473.4,4465.0,4482.0,4464.3,203.0157212
2021-11-06 10:00:00,4464.4,4390.7,4469.8,4390.4,2697.05016247
2021-11-06 11:00:00,4391.4,4370.0,4393.4,4344.9,3443.77289405
2021-11-06 12:00:00,4369.6,4363.3,4376.7,4327.6,2749.76653784
2021-11-06 13:00:00,4363.6,4381.8,4393.9,4360.5,960.6929163
2021-11-06 14:00:00,4381.4,4398.8,4409.1,4370.3,993.18578079
2021-11-06 15:00:00,4398.2,4400.8,4408.2,4391.4,251.42088585
2021-11-06 16:00:00,4400.6,4409.1,4410.6,4384.2,326.92490301
2021-11-06 17:00:00,4410.3,4419.5,4444.7,4406.1,1536.0805381
2021-11-06 18:00:00,4419.51215562,4441.3,4448.9,4419.5,179.62522451
2021-11-06 19:00:00,4442.2,4495.4,4495.6,4442.0,594.92652388
2021-11-06 20:00:00,4495.5,4485.4,4518.8,4483.4589489,692.61435666
2021-11-06 21:00:00,4485.5,4511.4,4531.2,4485.5,1399.00831521
2021-11-06 22:00:00,4512.54084114,4502.3,4520.3,4500.6,426.78017281
2021-11-06 23:00:00,4502.9,4520.0,4520.0,4499.8,460.39018078
2021-11-07 00:00:00,4520.06033732,4548.3,4551.0,4506.2,946.73970331
2021-11-07 01:00:00,4548.4,4557.9,4575.5,4547.3,2060.35136939
2021-11-07 02:00:00,4558.0,4550.2,4567.1,4539.5,549.10114461
2021-11-07 03:00:00,4550.3,4554.3,4558.9,4544.63853055,333.24403274
2021-11-07 04:00:00,4554.3,4552.65897715,4574.3,4551.8,408.19487708
2021-11-07 05:00:00,4551.9,4547.9,4554.15789652,4542.6,236.65382174
2021-11-07 06:00:00,4548.2,4552.6,4563.5,4545.4,291.9187455
2021-11-07 07:00:00,4550.4,4546.1,4557.27554485,4543.6,252.95484621
2021-11-07 08:00:00,4545.3,4547.6,4556.4,4544.1,284.60585385
2021-11-07 09:00:00,4548.5,4586.0,4592.2,4524.2,968.71052338
2021-11-07 10:00:00,4586.9,4596.8,4618.8,4586.9,1708.93446954
2021-11-07 11:00:00,4597.3,4596.8,4602.0,4578.1,520.93703709
2021-11-07 12:00:00,4595.98153428,4596.2,4616.5,4588.58785311,769.03226414
2021-11-07 13:00:00,4597.4,4611.7,4618.5,4595.7,454.50578382
2021-11-07 14:00:00,4609.8,4601.9,4624.0,4601.8,1586.6432787
2021-11-07 15:00:00,4601.9,4606.6,4611.72354495,4577.5,429.80490783
2021-11-07 16:00:00,4606.6,4594.13311399,4619.5,4592.9,391.49643498
2021-11-07 17:00:00,4594.13311399,4613.0,4613.0,4591.8,184.84158391
2021-11-07 18:00:00,4613.1,4614.4,4615.2,4594.5,312.48605529
2021-11-07 19:00:00,4614.6,4606.72928835,4620.99365498,4597.80411781,209.35293603
2021-11-07 20:00:00,4606.5,4624.3,4626.3,4594.5,914.97394344
2021-11-07 21:00:00,4626.1,4627.5,4635.0,4623.1,1456.89579798
2021-11-07 22:00:00,4627.7,4597.1,4632.0,4589.1,842.95937784
2021-11-07 23:00:00,4597.2,4614.8,4618.3,4596.8,297.47029922
2021-11-08 00:00:00,4614.8005161,4693.9,4704.4,4614.52139105,4844.69901125
2021-11-08 01:00:00,4693.3,4691.15973261,4713.7,4686.6,2629.21585675
2021-11-08 02:00:00,4691.3,4701.0,4714.8,4691.3,584.18314558
2021-11-08 03:00:00,4702.0,4720.8,4741.4,4702.0,1488.37844062
2021-11-08 04:00:00,4722.7,4716.39996387,4726.53721683,4711.3,1338.68261715
2021-11-08 05:00:00,4714.6,4721.8,4728.7,4714.6,2778.36465766
2021-11-08 06:00:00,4722.1,4737.29015483,4765.0,4716.0,2701.22699441
2021-11-08 07:00:00,4737.29015483,4724.6,4746.9,4717.0,951.30611324
2021-11-08 08:00:00,4724.8,4739.6,4739.9,4710.0,1043.0529307
2021-11-08 09:00:00,4739.4,4722.6,4740.2,4715.8,682.44290073
2021-11-08 10:00:00,4721.6,4729.63405013,4735.0,4717.0,842.58076846
2021-11-08 11:00:00,4730.7,4729.4243056,4735.0,4715.8,849.52455353
2021-11-08 12:00:00,4730.1,4739.9,4746.4,4724.50841273,2431.14047487
2021-11-08 13:00:00,4738.3,4720.03086017,4764.4,4715.3,1335.33083428
2021-11-08 14:00:00,4720.03086017,4714.65835564,4736.56776534,4709.6,1111.24099739
2021-11-08 15:00:00,4714.7,4766.00709542,4776.9,4713.7,1191.92152953
2021-11-08 16:00:00,4766.5,4770.5,4783.1,4753.2,1097.64447923
2021-11-08 17:00:00,4770.41819834,4783.1,4795.0,4770.1,1037.19745706
2021-11-08 18:00:00,4783.2,4776.9,4792.2,4775.99398223,405.46942377
2021-11-08 19:00:00,4776.80470136,4751.9,4788.9,4751.4,920.7772433
2021-11-08 20:00:00,4752.0,4757.85374447,4769.23166048,4724.1,5295.87278955
2021-11-08 21:00:00,4757.9,4771.7,4785.0,4754.0,747.83509711
2021-11-08 22:00:00,4770.8,4779.0,4782.2,4758.9,318.7878639
2021-11-08 23:00:00,4780.2,4807.3,4820.0,4765.2,2165.55503622
2021-11-09 00:00:00,4807.1,4790.76733327,4811.6,4778.2,832.18108117
2021-11-09 01:00:00,4790.67525421,4796.2,4805.7,4783.6,448.48497384
2021-11-09 02:00:00,4797.08886034,4788.2253233,4799.8,4781.0,376.17385463
2021-11-09 03:00:00,4788.2,4811.1,4813.0,4780.4,546.83982744
2021-11-09 04:00:00,4811.13550398,4804.3,4811.13550398,4792.5,283.80349466
2021-11-09 05:00:00,4804.5,4825.26125227,4825.3,4801.4,963.02136699
2021-11-09 06:00:00,4825.3,4812.3,4839.0,4799.9,523.48893692
2021-11-09 07:00:00,4812.6,4785.0,4818.3,4778.4,589.39457731
2021-11-09 08:00:00,4784.9,4808.63498607,4810.7,4774.8,644.86543463
2021-11-09 09:00:00,4808.63498607,4815.7,4822.16983375,4801.6,670.10378903
2021-11-09 10:00:00,4814.6,4799.5,4814.6,4797.2,294.33966973
2021-11-09 11:00:00,4799.5,4774.6,4801.0,4751.8,2126.89754423
2021-11-09 12:00:00,4774.5,4781.8,4787.8,4756.3,1126.00275452
2021-11-09 13:00:00,4782.3,4810.9,4810.95556083,4782.1,786.8994894
2021-11-09 14:00:00,4810.95556083,4797.2,4830.4,4789.62032009,3767.69111807
2021-11-09 15:00:00,4797.65130461,4791.1,4826.3,4762.3,2120.10250932
2021-11-09 16:00:00,4791.1,4774.30576705,4797.9,4763.0,1005.9023661800001
2021-11-09 17:00:00,4773.80025062,4776.51899284,4784.3,4741.8,1747.46074257
2021-11-09 18:00:00,4776.51899284,4747.4,4791.5,4746.7,419.66417696
2021-11-09 19:00:00,4746.8,4750.0,4753.6,4716.4,785.4861085
2021-11-09 20:00:00,4750.6,4775.5,4776.4209727,4733.48299975,445.23671333
2021-11-09 21:00:00,4775.2,4799.1,4799.9,4765.0,522.19300953
2021-11-09 22:00:00,4799.1,4755.4,4799.1,4750.5,613.79734711
2021-11-09 23:00:00,4755.3,4733.1,4767.5,4720.0,1406.85502115
2021-11-10 00:00:00,4733.0,4721.04161228,4756.4,4700.0,821.48333461
2021-11-10 01:00:00,4720.5,4729.0,4742.5,4712.9,144.03554068
2021-11-10 02:00:00,4729.06185786,4734.50577751,4749.9,4726.9,165.05932661
2021-11-10 03:00:00,4735.5,4689.1,4735.5,4677.5,1882.26102551
2021-11-10 04:00:00,4689.02502841,4711.25622674,4715.2,4676.2,604.49239375
2021-11-10 05:00:00,4711.8,4699.88007399,4712.2,4695.7,145.94908356
2021-11-10 06:00:00,4699.8,4736.8,4736.8,4694.5,688.51773043
2021-11-10 07:00:00,4736.73146949,4713.02420596,4738.5,4707.6,749.62581172
2021-11-10 08:00:00,4712.6,4708.2,4730.85958392,4704.6,297.81398515
2021-11-10 09:00:00,4706.2,4708.2,4720.9,4700.3,383.50602464
2021-11-10 10:00:00,4705.5,4742.0,4750.2,4701.2,974.57641655
2021-11-10 11:00:00,4742.0,4729.7,4755.7,4728.5,503.08388173
2021-11-10 12:00:00,4728.9,4709.01518609,4750.5,4701.8,1554.08237319
2021-11-10 13:00:00,4708.2,4793.8,4798.7,4695.1547196,2357.6231385
2021-11-10 14:00:00,4793.1,4843.8,4864.9,4791.0,2489.85127994
2021-11-10 15:00:00,4843.8,4845.06231471,4859.6,4832.6,1900.92172254
2021-11-10 16:00:00,4845.06231471,4845.7,4862.15977746,4833.3,1249.33331077
2021-11-10 17:00:00,4846.0,4837.4,4850.6,4823.58360203,1377.56576306
2021-11-10 18:00:00,4837.5,4783.8,4837.82025822,4764.7,2416.01755482
2021-11-10 19:00:00,4783.0,4705.5,4806.1,4697.5,4321.59938926
2021-11-10 20:00:00,4705.5,4639.2,4724.2,4584.8,10135.15498826
2021-11-10 21:00:00,4639.1,4551.79300015,4659.4,4476.0,9469.33440029
2021-11-10 22:00:00,4551.79300015,4640.5,4655.0,4510.3,4370.6413824
2021-11-10 23:00:00,4639.2,4629.8,4640.2,4581.2,655.68621006
2021-11-11 00:00:00,4629.8,4625.7,4629.8,4577.5,816.85846749
2021-11-11 01:00:00,4624.7,4614.20151622,4630.5,4592.3,694.91256171
2021-11-11 02:00:00,4614.2,4611.4,4614.2,4578.9,349.94448514
2021-11-11 03:00:00,4611.4,4635.04065531,4647.61387193,4601.02675883,574.99196919
2021-11-11 04:00:00,4634.21164044,4631.2,4639.2,4618.3,342.51105963
2021-11-11 05:00:00,4629.7,4650.5,4657.1,4629.61597501,377.84573071
2021-11-11 06:00:00,4650.5,4666.8,4672.7,4638.4,404.01273506
2021-11-11 07:00:00,4667.1,4687.9,4692.7,4667.1,1891.05108586
2021-11-11 08:00:00,4687.9,4713.5,4713.7,4652.2,1570.01234521
2021-11-11 09:00:00,4713.7,4723.3,4739.9,4696.5,3200.19798896
2021-11-11 10:00:00,4723.4,4703.32992128,4726.6,4687.9,564.46232563
2021-11-11 11:00:00,4705.7,4715.9,4716.8,4692.4,237.23908916
2021-11-11 12:00:00,4716.60932218,4713.7,4726.2,4673.1,1022.41429783
2021-11-11 13:00:00,4713.7,4699.9,4721.5,4693.7,575.89911971
2021-11-11 14:00:00,4700.0,4735.6,4758.5,4679.4,1241.2630018
2021-11-11 15:00:00,4735.31925682,4717.4,4755.23913495,4705.0,878.55320217
2021-11-11 16:00:00,4717.5,4769.37454491,4777.0,4714.306205,1312.89339114
2021-11-11 17:00:00,4769.4,4753.2,4774.64926011,4743.5,805.3932896
2021-11-11 18:00:00,4753.1,4730.0,4759.6,4721.1,334.36075297
2021-11-11 19:00:00,4729.3,4759.9,4762.34762204,4729.2,598.23922155
2021-11-11 20:00:00,4759.9,4731.9,4777.0,4730.6,534.96057967
2021-11-11 21:00:00,4731.9,4744.1,4752.0,4730.0,244.6810991
2021-11-11 22:00:00,4744.1,4751.4,4761.8,4732.0,267.39817495
2021-11-11 23:00:00,4751.5,4721.4,4751.6,4714.74396001,204.69950642
2021-11-12 00:00:00,4719.5,4729.3,4739.5,4697.7,609.94484456
2021-11-12 01:00:00,4727.7,4781.99023647,4785.0,4689.3,1905.65812547
2021-11-12 02:00:00,4783.4,4785.1,4804.0,4769.73742232,2248.26072043
2021-11-12 03:00:00,4785.4,4771.3,4791.6,4761.2,415.65518765
2021-11-12 04:00:00,4772.2,4778.8,4782.0,4755.8,434.21054633
2021-11-12 05:00:00,4778.7,4739.3,4780.1,4738.3,219.38554879
2021-11-12 06:00:00,4739.3,4720.0,4748.5,4715.6,202.75695656
2021-11-12 07:00:00,4718.7,4706.6,4728.0,4692.4554698,787.21371267
2021-11-12 08:00:00,4708.52768167,4731.0,4736.2,4691.08757445,410.96958551
2021-11-12 09:00:00,4731.36880217,4615.4,4732.8,4607.0,2618.58434766
2021-11-12 10:00:00,4615.5,4611.1,4647.1,4601.8,1380.11921905
2021-11-12 11:00:00,4611.5,4598.0,4636.17824995,4576.05659278,1891.04823754
2021-11-12 12:00:00,4599.0,4595.4,4630.72458459,4555.8,1896.4424643
2021-11-12 13:00:00,4595.3,4602.3,4616.0,4531.4,4603.47265714
2021-11-12 14:00:00,4604.4,4587.00731784,4617.8348546,4582.0,1172.92202712
2021-11-12 15:00:00,4586.3,4573.7,4600.3,4555.0,2635.6754373
2021-11-12 16:00:00,4573.6,4569.9,4600.45180016,4510.0,2754.37902509
2021-11-12 17:00:00,4570.18944832,4617.1,4622.0,4559.4,890.06745111
2021-11-12 18:00:00,4618.6,4642.2,4670.7,4616.46840972,2513.41958373
2021-11-12 19:00:00,4642.3,4656.09459831,4658.4,4623.43705587,392.00715813
2021-11-12 20:00:00,4655.7,4668.89973987,4680.5,4654.10721537,577.31337924
2021-11-12 21:00:00,4669.0,4654.8,4693.3,4650.90598964,620.85071749
2021-11-12 22:00:00,4656.2,4643.0,4662.60055613,4630.4,198.05007
2021-11-12 23:00:00,4643.0,4668.0,4687.5,4643.0,456.41819033
2021-11-13 00:00:00,4668.3,4686.9,4706.5420133,4668.2,627.76599782
2021-11-13 01:00:00,4688.4,4632.0,4693.1,4631.0,308.73031548
2021-11-13 02:00:00,4632.3,4630.59103824,4650.5,4623.2,254.73102318
2021-11-13 03:00:00,4631.2,4639.8,4646.8,4629.9,216.45668553
2021-11-13 04:00:00,4639.8,4620.4,4650.32937477,4612.9,145.37801479
2021-11-13 05:00:00,4620.9,4618.1,4632.2,4612.0,118.52532418
2021-11-13 06:00:00,4618.3,4649.1,4650.8,4618.3,148.87009782
2021-11-13 07:00:00,4648.98328165,4647.5,4654.0,4626.1,189.03814964
2021-11-13 08:00:00,4648.0,4625.8,4649.9,4622.1,111.58829943
2021-11-13 09:00:00,4626.1,4593.9,4628.5,4587.9,310.28944699
2021-11-13 10:00:00,4593.7,4617.4,4618.6,4589.1,803.60056011
2021-11-13 11:00:00,4615.45503439,4610.3,4620.2,4598.4,184.8083724
2021-11-13 12:00:00,4609.5,4604.81296273,4629.8,4598.8,318.60016937
2021-11-13 13:00:00,4603.5,4615.5,4624.7,4601.38003639,208.02864277
2021-11-13 14:00:00,4616.0,4674.3,4696.4,4616.0,1284.76517463
2021-11-13 15:00:00,4673.7,4679.91153547,4697.5,4666.2,993.08324528
2021-11-13 16:00:00,4680.0,4674.11847944,4700.0,4672.4,424.47698707
2021-11-13 17:00:00,4674.3,4685.2,4685.88013865,4661.17724708,516.36341825
2021-11-13 18:00:00,4685.0,4652.7,4688.0,4645.5,479.91097594
2021-11-13 19:00:00,4652.7,4644.2,4653.39654483,4622.1,269.53529257
2021-11-13 20:00:00,4644.2,4659.9,4664.6,4642.0,152.78246301000001
2021-11-13 21:00:00,4659.83574669,4656.12489632,4661.9,4643.04663347,96.50811761
2021-11-13 22:00:00,4656.2,4639.5,4660.3,4636.8,230.30378297000001
2021-11-13 23:00:00,4639.02779526,4647.1,4658.8,4634.21308929,286.98883683
2021-11-14 00:00:00,4645.0926318,4676.10339974,4693.4,4638.68450263,535.06404951
2021-11-14 01:00:00,4676.2,4662.0,4682.9,4652.4,124.50312503
2021-11-14 02:00:00,4661.6,4634.9,4668.4,4634.9,195.32515034
2021-11-14 03:00:00,4635.05923804,4626.45742757,4647.1,4619.1,553.52093622
2021-11-14 04:00:00,4626.8,4632.6,4646.5,4624.7,115.96621880000001
2021-11-14 05:00:00,4632.5,4642.2,4646.0,4624.0,149.99972055
2021-11-14 06:00:00,4642.3,4637.8,4655.67709549,4631.4,433.45177933
2021-11-14 07:00:00,4638.2,4598.2,4639.8,4594.1,429.14163795
2021-11-14 08:00:00,4597.4,4584.5,4607.1,4573.6,849.09229869
2021-11-14 09:00:00,4583.7,4589.0,4603.0,4566.9,532.11717853
2021-11-14 10:00:00,4587.9,4607.0,4613.8,4583.9,392.73502532
2021-11-14 11:00:00,4607.0,4612.0,4612.7,4595.4,113.96479925
2021-11-14 12:00:00,4611.7,4618.1,4632.5,4592.1,600.01532815
2021-11-14 13:00:00,4617.9,4611.94418285,4627.4,4611.44814604,306.04536918
2021-11-14 14:00:00,4611.0,4593.8,4611.7,4580.9,1402.50460426
2021-11-14 15:00:00,4593.8,4582.3,4593.8934308,4575.85782242,281.82175271
2021-11-14 16:00:00,4582.3,4537.22261126,4589.1,4526.9,1135.41566327
2021-11-14 17:00:00,4536.3,4554.3,4561.9,4514.7,785.80554684
2021-11-14 18:00:00,4554.3,4547.2,4570.19464546,4528.3,356.41109991
2021-11-14 19:00:00,4545.8,4544.9,4546.32023231,4522.5,714.68510633
2021-11-14 20:00:00,4544.6,4550.3,4558.6,4531.4,330.31296038
2021-11-14 21:00:00,4550.4,4572.6126353,4594.2,4539.2,963.59137318
2021-11-14 22:00:00,4572.6126353,4573.8,4596.3,4569.8,299.00096345
2021-11-14 23:00:00,4573.9,4625.44517998,4630.0,4543.4,778.08747131
2021-11-15 00:00:00,4625.22211311,4674.7,4694.8,4625.22211311,1684.39835265
2021-11-15 01:00:00,4675.1,4718.0,4720.6,4664.39913861,1340.72933778
2021-11-15 02:00:00,4716.9,4695.5,4720.9,4689.3,715.36277868
2021-11-15 03:00:00,4695.2,4701.6,4709.6,4687.0,421.27506142
2021-11-15 04:00:00,4701.8,4706.6,4721.2,4700.1,795.31824048
2021-11-15 05:00:00,4706.6,4691.6,4713.26908917,4689.25043768,194.48857976
2021-11-15 06:00:00,4691.6,4694.3,4707.2,4688.0,160.34752571
2021-11-15 07:00:00,4694.4,4679.4,4699.8,4677.9,223.50369579
2021-11-15 08:00:00,4680.0,4717.2,4721.0,4660.0,1139.94628651
2021-11-15 09:00:00,4717.3,4721.33963074,4745.0,4713.6,791.59716414
2021-11-15 10:00:00,4721.8,4730.6,4740.9,4707.37083154,422.33228393
