Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-03 00:00:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:05:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:16:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:17:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:18:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:20:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:21:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:23:00+00:00,5.262199878692627,5.262199878692627,5.262199878692627,5.262199878692627,0,0,0
2022-02-03 00:27:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:30:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:31:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:32:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:33:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:34:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:35:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:36:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:37:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:38:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:39:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:40:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:41:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:42:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:55:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 00:56:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:02:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:03:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:04:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:10:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:15:00+00:00,5.262199878692627,5.262199878692627,5.262199878692627,5.262199878692627,0,0,0
2022-02-03 01:17:00+00:00,5.262199878692627,5.262199878692627,5.262199878692627,5.262199878692627,0,0,0
2022-02-03 01:18:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:29:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:31:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:33:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:40:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:45:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:46:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:48:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:51:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:52:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:53:00+00:00,5.262199878692627,5.262199878692627,5.262199878692627,5.262199878692627,0,0,0
2022-02-03 01:54:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:55:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:56:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 01:57:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:00:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:02:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:03:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:09:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:10:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:12:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:17:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:29:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:30:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:31:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:33:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:34:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:35:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:37:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:38:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:40:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:41:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:44:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:45:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:46:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:47:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:51:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:52:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:53:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:54:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
2022-02-03 02:57:00+00:00,5.283400058746338,5.283400058746338,5.283400058746338,5.283400058746338,0,0,0
